      2.49000000e+01       4.99999993e-01       4.73401512e-01       2.65984813e-02       9.73038038e-01       2.30644668e-01
      2.50000000e+01       4.99999998e-01       4.91241644e-01       8.75835403e-03       9.91202950e-01       1.32350701e-01
      2.51000000e+01       5.00000000e-01       4.99464232e-01       5.35768179e-04       9.99464088e-01       3.27343300e-02
      2.52000000e+01       4.99999999e-01       4.97741467e-01       2.25853235e-03       9.97738911e-01      -6.72091118e-02
      2.53000000e+01       4.99999997e-01       4.86142031e-01       1.38579654e-02       9.86044655e-01      -1.66481022e-01
      2.54000000e+01       4.99999991e-01       4.65128357e-01       3.48716344e-02       9.64498167e-01      -2.64089509e-01
      2.55000000e+01       4.99999984e-01       4.35538193e-01       6.44617907e-02       9.33314731e-01      -3.59059301e-01
      2.56000000e+01       4.99999975e-01       3.98551207e-01       1.01448768e-01       8.92805921e-01      -4.50441490e-01
      2.57000000e+01       4.99999964e-01       3.55641952e-01       1.44358012e-01       8.43376490e-01      -5.37323017e-01
      2.58000000e+01       4.99999952e-01       3.08521085e-01       1.91478867e-01       7.85520318e-01      -6.18835789e-01
      2.59000000e+01       4.99999940e-01       2.59067167e-01       2.40932772e-01       7.19815487e-01      -6.94165358e-01
      2.60000000e+01       4.99999927e-01       2.09251770e-01       2.90748157e-01       6.46918496e-01      -7.62559056e-01
      2.61000000e+01       4.99999915e-01       1.61060877e-01       3.38939038e-01       5.67557709e-01      -8.23333515e-01
      2.62000000e+01       4.99999904e-01       1.16415706e-01       3.83584198e-01       4.82526073e-01      -8.75881497e-01
      2.63000000e+01       4.99999894e-01       7.70961192e-02       4.22903775e-01       3.92673195e-01      -9.19677960e-01
      2.64000000e+01       4.99999886e-01       4.46696655e-02       4.55330221e-01       2.98896857e-01      -9.54285304e-01
      2.65000000e+01       4.99999880e-01       2.04290849e-02       4.79570795e-01       2.02134039e-01      -9.79357744e-01
      2.66000000e+01       4.99999876e-01       5.34077296e-03       4.94659103e-01       1.03351565e-01      -9.94644764e-01
      2.67000000e+01       4.99999875e-01       6.25318852e-06       4.99993622e-01       3.53643564e-03      -9.99993622e-01
      2.68000000e+01       4.99999876e-01       4.63819603e-03       4.95361680e-01      -9.63140283e-02      -9.95350873e-01
      2.69000000e+01       4.99999880e-01       1.90519405e-02       4.80947939e-01      -1.95202154e-01      -9.80762906e-01
      2.70000000e+01       4.99999886e-01       4.26728561e-02       4.57327030e-01      -2.92139885e-01      -9.56375480e-01
      2.71000000e+01       4.99999894e-01       7.45592513e-02       4.25440642e-01      -3.86158650e-01      -9.22432266e-01
      2.72000000e+01       4.99999903e-01       1.13439916e-01       3.86559987e-01      -4.76319045e-01      -8.79272412e-01
      2.73000000e+01       4.99999914e-01       1.57764801e-01       3.42235113e-01      -5.61720217e-01      -8.27327158e-01
      2.74000000e+01       4.99999926e-01       2.05766813e-01       2.94233114e-01      -6.41508866e-01      -7.67115524e-01
      2.75000000e+01       4.99999939e-01       2.55532262e-01       2.44467677e-01      -7.14887770e-01      -6.99239125e-01
      2.76000000e+01       4.99999951e-01       3.05077157e-01       1.94922794e-01      -7.81123751e-01      -6.24376159e-01
      2.77000000e+01       4.99999963e-01       3.52426300e-01       1.47573663e-01      -8.39555001e-01      -5.43274632e-01
      2.78000000e+01       4.99999974e-01       3.95692029e-01       1.04307945e-01      -8.89597695e-01      -4.56744885e-01
      2.79000000e+01       4.99999983e-01       4.33149476e-01       6.68505070e-02      -9.30751821e-01      -3.65651493e-01
      2.80000000e+01       4.99999991e-01       4.63305331e-01       3.66946597e-02      -9.62606182e-01      -2.70904631e-01
      2.81000000e+01       4.99999996e-01       4.84957375e-01       1.50426213e-02      -9.84842500e-01      -1.73450980e-01
      2.82000000e+01       4.99999999e-01       4.97242409e-01       2.75759049e-03      -9.97238596e-01      -7.42642645e-02
      2.83000000e+01       5.00000000e-01       4.99670667e-01       3.29332650e-04      -9.99670613e-01       2.56644754e-02
      2.84000000e+01       4.99999998e-01       4.92145343e-01       7.85465477e-03      -9.92114251e-01       1.25336784e-01
      2.85000000e+01       4.99999994e-01       4.74966448e-01       2.50335460e-02      -9.74645010e-01       2.23756770e-01
      2.86000000e+01       4.99999987e-01       4.48818849e-01       5.11811380e-02      -9.47437438e-01       3.19941051e-01
      2.87000000e+01       4.99999979e-01       4.14744970e-01       8.52550089e-02      -9.10763383e-01       4.12928587e-01
      2.88000000e+01       4.99999969e-01       3.74103228e-01       1.25896741e-01      -8.64989281e-01       5.01790276e-01
      2.89000000e+01       4.99999957e-01       3.28513881e-01       1.71486076e-01      -8.10572491e-01       5.85638243e-01
      2.90000000e+01       4.99999945e-01       2.79794434e-01       2.20205511e-01      -7.48056728e-01       6.63634705e-01
      2.91000000e+01       4.99999932e-01       2.29887176e-01       2.70112756e-01      -6.78066629e-01       7.35000348e-01
      2.92000000e+01       4.99999920e-01       1.80781754e-01       3.19218166e-01      -6.01301511e-01       7.99022110e-01
      2.93000000e+01       4.99999909e-01       1.34435844e-01       3.65564064e-01      -5.18528388e-01       8.55060307e-01
      2.94000000e+01       4.99999898e-01       9.26971135e-02       4.07302785e-01      -4.30574299e-01       9.02555023e-01
      2.95000000e+01       4.99999889e-01       5.72295529e-02       4.42770336e-01      -3.38318054e-01       9.41031707e-01
      2.96000000e+01       4.99999882e-01       2.94471424e-02       4.70552740e-01      -2.42681447e-01       9.70105912e-01
      2.97000000e+01       4.99999878e-01       1.04574789e-02       4.89542399e-01      -1.44620047e-01       9.89487139e-01
      2.98000000e+01       4.99999875e-01       1.01762073e-03       4.98982255e-01      -4.51136505e-02       9.98981736e-01
      2.99000000e+01       4.99999875e-01       1.50390509e-03       4.98495970e-01       5.48435063e-02       9.98494838e-01
